po_item_id,purchase_order_id,product_id,quantity,unit_cost
POITEM04370,PO01314,PROD014,97,234.75
POITEM04371,PO01314,PROD373,82,693.26
POITEM04372,PO01314,PROD334,30,631.9
POITEM04373,PO01314,PROD481,24,490.69
POITEM04374,PO01314,PROD144,77,669.01
POITEM04375,PO01315,PROD229,429,704.2
POITEM04376,PO01315,PROD270,163,123.23
POITEM04377,PO01315,PROD165,210,341.6
POITEM04378,PO01316,PROD361,497,549.02
POITEM04379,PO01316,PROD318,85,549.26
POITEM04380,PO01316,PROD280,400,561.08
POITEM04381,PO01316,PROD195,240,419.18
POITEM04382,PO01316,PROD197,324,622.87
POITEM04383,PO01317,PROD475,447,349.43
POITEM04384,PO01317,PROD476,24,797.37
POITEM04385,PO01317,PROD375,36,655.65
POITEM04386,PO01318,PROD444,209,399.53
POITEM04387,PO01318,PROD328,224,665.85
POITEM04388,PO01319,PROD081,179,408.14
POITEM04389,PO01320,PROD378,79,94.29
POITEM04390,PO01320,PROD417,52,638.19
POITEM04391,PO01321,PROD342,305,372.68
POITEM04392,PO01321,PROD106,120,129.72
POITEM04393,PO01321,PROD187,230,702.51
POITEM04394,PO01322,PROD045,316,105.62
POITEM04395,PO01322,PROD174,178,34.33
POITEM04396,PO01322,PROD220,179,441.05
POITEM04397,PO01323,PROD119,370,65.49
POITEM04398,PO01323,PROD166,472,389.01
POITEM04399,PO01323,PROD487,331,307.18
POITEM04400,PO01324,PROD349,487,753.18
POITEM04401,PO01324,PROD300,48,537.18
POITEM04402,PO01324,PROD043,487,432.93
POITEM04403,PO01325,PROD170,389,847.62
POITEM04404,PO01325,PROD222,485,237.21
POITEM04405,PO01325,PROD082,267,553.44
POITEM04406,PO01326,PROD439,240,348.87
POITEM04407,PO01326,PROD064,62,757.03
POITEM04408,PO01327,PROD073,358,483.95
POITEM04409,PO01327,PROD478,389,587.74
POITEM04410,PO01327,PROD282,380,159.09
POITEM04411,PO01327,PROD216,263,103.05
POITEM04412,PO01327,PROD339,305,635.93
POITEM04413,PO01327,PROD274,170,184.54
POITEM04414,PO01328,PROD114,245,206.92
POITEM04415,PO01328,PROD204,424,103.04
POITEM04416,PO01328,PROD337,90,726.12
POITEM04417,PO01329,PROD193,370,285.63
POITEM04418,PO01329,PROD316,497,388.86
POITEM04419,PO01329,PROD304,348,170.43
POITEM04420,PO01329,PROD054,85,723.26
POITEM04421,PO01330,PROD169,169,677.32
POITEM04422,PO01330,PROD290,60,96.88
POITEM04423,PO01330,PROD441,235,314.89
POITEM04424,PO01330,PROD141,166,718.98
POITEM04425,PO01331,PROD045,215,105.62
POITEM04426,PO01331,PROD164,407,83.61
POITEM04427,PO01332,PROD199,403,60.76
POITEM04428,PO01333,PROD367,421,416.73
POITEM04429,PO01333,PROD355,25,245.42
POITEM04430,PO01333,PROD337,386,726.12
POITEM04431,PO01334,PROD190,186,716.67
POITEM04432,PO01334,PROD379,463,768.98
POITEM04433,PO01334,PROD063,107,535.5
POITEM04434,PO01334,PROD282,94,159.09
POITEM04435,PO01335,PROD356,448,53.56
POITEM04436,PO01335,PROD459,245,425.98
POITEM04437,PO01335,PROD032,396,272.47
POITEM04438,PO01336,PROD149,158,129.76
POITEM04439,PO01336,PROD262,177,46.35
POITEM04440,PO01336,PROD349,492,753.18
POITEM04441,PO01336,PROD165,465,341.6
POITEM04442,PO01337,PROD150,365,800.82
POITEM04443,PO01337,PROD401,410,73.57
POITEM04444,PO01337,PROD173,479,28.86
POITEM04445,PO01337,PROD418,250,502.51
POITEM04446,PO01338,PROD461,235,132.57
POITEM04447,PO01339,PROD103,459,281.85
POITEM04448,PO01339,PROD388,422,392.75
POITEM04449,PO01339,PROD090,475,448.29
POITEM04450,PO01339,PROD454,144,39.96
POITEM04451,PO01339,PROD188,381,345.38
POITEM04452,PO01339,PROD114,241,206.92
POITEM04453,PO01340,PROD238,214,59.91
POITEM04454,PO01340,PROD353,226,270.5
POITEM04455,PO01340,PROD259,467,724.03
POITEM04456,PO01340,PROD417,48,638.19
POITEM04457,PO01341,PROD012,499,840.64
POITEM04458,PO01341,PROD234,217,497.04
POITEM04459,PO01341,PROD369,314,496.21
POITEM04460,PO01341,PROD196,348,763.76
POITEM04461,PO01341,PROD219,364,428.2
POITEM04462,PO01341,PROD023,202,144.33
POITEM04463,PO01342,PROD216,282,103.05
POITEM04464,PO01343,PROD070,274,254.2
POITEM04465,PO01343,PROD198,158,145.64
POITEM04466,PO01343,PROD391,463,689.07
POITEM04467,PO01343,PROD131,74,395.7
POITEM04468,PO01344,PROD008,153,531.37
POITEM04469,PO01344,PROD346,120,634.23
POITEM04470,PO01344,PROD386,311,321.18
POITEM04471,PO01344,PROD429,243,65.57
POITEM04472,PO01345,PROD299,45,408.79
POITEM04473,PO01345,PROD404,23,182.61
POITEM04474,PO01345,PROD396,22,471.13
POITEM04475,PO01345,PROD199,471,60.76
POITEM04476,PO01346,PROD055,130,324.06
POITEM04477,PO01346,PROD199,291,60.76
POITEM04478,PO01346,PROD324,474,214.11
POITEM04479,PO01347,PROD324,61,214.11
POITEM04480,PO01347,PROD329,309,267.76
POITEM04481,PO01347,PROD075,68,492.03
POITEM04482,PO01347,PROD245,279,572.74
POITEM04483,PO01348,PROD489,332,628.21
POITEM04484,PO01349,PROD002,288,804.13
POITEM04485,PO01349,PROD050,57,794.2
POITEM04486,PO01349,PROD435,258,605.54
POITEM04487,PO01350,PROD221,451,255.85
POITEM04488,PO01350,PROD365,183,519.76
POITEM04489,PO01350,PROD226,403,302.07
POITEM04490,PO01350,PROD351,84,221.94
POITEM04491,PO01351,PROD401,85,73.57
POITEM04492,PO01351,PROD045,371,105.62
POITEM04493,PO01351,PROD171,285,619.21
POITEM04494,PO01352,PROD465,466,567.0
POITEM04495,PO01352,PROD408,243,677.22
POITEM04496,PO01352,PROD427,192,318.68
POITEM04497,PO01352,PROD207,426,406.78
POITEM04498,PO01353,PROD434,481,825.48
POITEM04499,PO01353,PROD315,168,259.32
POITEM04500,PO01353,PROD394,311,789.05
POITEM04501,PO01353,PROD412,145,688.71
POITEM04502,PO01353,PROD236,79,535.24
POITEM04503,PO01354,PROD410,196,65.45
POITEM04504,PO01354,PROD094,195,119.15
POITEM04505,PO01354,PROD402,335,288.73
POITEM04506,PO01354,PROD411,146,722.17
POITEM04507,PO01355,PROD048,469,69.08
POITEM04508,PO01355,PROD442,85,622.08
POITEM04509,PO01355,PROD266,184,691.86
POITEM04510,PO01356,PROD197,260,622.87
POITEM04511,PO01356,PROD110,68,706.0
POITEM04512,PO01356,PROD306,412,255.04
POITEM04513,PO01356,PROD057,188,726.74
POITEM04514,PO01356,PROD234,148,497.04
POITEM04515,PO01356,PROD087,293,210.4
POITEM04516,PO01357,PROD445,119,632.13
POITEM04517,PO01357,PROD378,167,94.29
POITEM04518,PO01358,PROD097,165,779.98
POITEM04519,PO01358,PROD104,225,322.97
POITEM04520,PO01359,PROD226,401,302.07
POITEM04521,PO01359,PROD167,171,587.07
POITEM04522,PO01359,PROD229,239,704.2
POITEM04523,PO01359,PROD155,378,109.64
POITEM04524,PO01359,PROD331,181,432.78
POITEM04525,PO01360,PROD112,357,787.68
POITEM04526,PO01360,PROD315,110,259.32
POITEM04527,PO01360,PROD286,74,584.6
POITEM04528,PO01361,PROD491,418,87.09
POITEM04529,PO01361,PROD242,199,478.65
POITEM04530,PO01361,PROD144,49,669.01
POITEM04531,PO01361,PROD421,131,734.59
POITEM04532,PO01361,PROD021,413,371.88
POITEM04533,PO01361,PROD461,53,132.57
POITEM04534,PO01362,PROD192,299,840.18
POITEM04535,PO01362,PROD028,380,806.13
POITEM04536,PO01363,PROD289,401,433.32
POITEM04537,PO01363,PROD471,132,235.79
POITEM04538,PO01363,PROD220,299,441.05
POITEM04539,PO01363,PROD354,271,728.91
POITEM04540,PO01364,PROD117,193,169.44
POITEM04541,PO01364,PROD158,401,660.16
POITEM04542,PO01364,PROD045,142,105.62
POITEM04543,PO01364,PROD085,348,577.31
POITEM04544,PO01365,PROD014,479,234.75
POITEM04545,PO01365,PROD218,89,669.74
POITEM04546,PO01365,PROD189,332,233.01
POITEM04547,PO01365,PROD398,393,652.23
POITEM04548,PO01365,PROD235,391,819.51
POITEM04549,PO01365,PROD424,337,212.71
POITEM04550,PO01366,PROD216,415,103.05
POITEM04551,PO01366,PROD392,41,844.63
POITEM04552,PO01366,PROD081,468,408.14
POITEM04553,PO01366,PROD487,235,307.18
POITEM04554,PO01366,PROD366,438,707.17
POITEM04555,PO01367,PROD226,269,302.07
POITEM04556,PO01367,PROD438,252,485.88
POITEM04557,PO01367,PROD349,151,753.18
POITEM04558,PO01368,PROD241,77,619.62
POITEM04559,PO01368,PROD462,286,207.53
POITEM04560,PO01368,PROD063,115,535.5
POITEM04561,PO01368,PROD384,380,687.48
POITEM04562,PO01368,PROD396,48,471.13
POITEM04563,PO01368,PROD391,481,689.07
POITEM04564,PO01369,PROD319,145,39.15
POITEM04565,PO01369,PROD377,191,593.84
POITEM04566,PO01370,PROD471,371,235.79
POITEM04567,PO01370,PROD452,393,316.15
POITEM04568,PO01370,PROD249,491,494.03
POITEM04569,PO01370,PROD102,89,814.0
POITEM04570,PO01371,PROD224,481,36.63
POITEM04571,PO01371,PROD204,243,103.04
POITEM04572,PO01371,PROD203,379,195.25
POITEM04573,PO01371,PROD145,204,314.36
POITEM04574,PO01372,PROD256,483,419.41
POITEM04575,PO01372,PROD367,348,416.73
POITEM04576,PO01373,PROD438,340,485.88
POITEM04577,PO01373,PROD257,380,218.67
POITEM04578,PO01374,PROD044,254,408.18
POITEM04579,PO01374,PROD051,489,320.72
POITEM04580,PO01374,PROD150,328,800.82
POITEM04581,PO01374,PROD448,451,776.39
POITEM04582,PO01374,PROD307,170,168.22
POITEM04583,PO01374,PROD045,233,105.62
POITEM04584,PO01375,PROD363,387,398.27
POITEM04585,PO01375,PROD465,312,567.0
POITEM04586,PO01375,PROD482,431,195.08
POITEM04587,PO01375,PROD091,201,484.78
POITEM04588,PO01375,PROD410,69,65.45
POITEM04589,PO01375,PROD116,30,608.53
POITEM04590,PO01375,PROD327,295,77.16
POITEM04591,PO01376,PROD267,358,508.59
POITEM04592,PO01376,PROD439,330,348.87
POITEM04593,PO01376,PROD218,312,669.74
POITEM04594,PO01376,PROD278,288,232.84
POITEM04595,PO01377,PROD096,500,575.32
POITEM04596,PO01377,PROD483,434,367.42
POITEM04597,PO01377,PROD198,189,145.64
POITEM04598,PO01378,PROD049,69,665.03
POITEM04599,PO01379,PROD433,68,509.44
POITEM04600,PO01380,PROD145,243,314.36
POITEM04601,PO01380,PROD308,47,364.45
POITEM04602,PO01380,PROD192,147,840.18
POITEM04603,PO01380,PROD244,384,89.5
POITEM04604,PO01381,PROD277,422,596.29
POITEM04605,PO01381,PROD139,343,185.81
POITEM04606,PO01382,PROD028,125,806.13
POITEM04607,PO01382,PROD155,287,109.64
POITEM04608,PO01382,PROD396,237,471.13
POITEM04609,PO01382,PROD163,297,835.86
POITEM04610,PO01383,PROD230,271,393.11
POITEM04611,PO01383,PROD211,212,660.34
POITEM04612,PO01384,PROD172,226,259.65
POITEM04613,PO01384,PROD154,404,783.77
POITEM04614,PO01384,PROD324,54,214.11
POITEM04615,PO01384,PROD165,163,341.6
POITEM04616,PO01385,PROD380,498,583.27
POITEM04617,PO01385,PROD102,360,814.0
POITEM04618,PO01386,PROD445,385,632.13
POITEM04619,PO01386,PROD301,463,125.66
POITEM04620,PO01387,PROD446,45,112.46
POITEM04621,PO01387,PROD468,36,340.28
POITEM04622,PO01388,PROD445,366,632.13
POITEM04623,PO01388,PROD090,250,448.29
POITEM04624,PO01388,PROD144,36,669.01
POITEM04625,PO01388,PROD054,130,723.26
POITEM04626,PO01389,PROD112,438,787.68
POITEM04627,PO01389,PROD040,344,459.73
POITEM04628,PO01389,PROD105,96,288.76
POITEM04629,PO01389,PROD154,179,783.77
POITEM04630,PO01390,PROD064,313,757.03
POITEM04631,PO01390,PROD411,480,722.17
POITEM04632,PO01390,PROD263,266,750.8
POITEM04633,PO01391,PROD402,457,288.73
POITEM04634,PO01391,PROD452,494,316.15
POITEM04635,PO01391,PROD241,357,619.62
POITEM04636,PO01391,PROD311,437,547.26
POITEM04637,PO01392,PROD418,273,502.51
POITEM04638,PO01392,PROD054,476,723.26
POITEM04639,PO01392,PROD254,156,529.14
POITEM04640,PO01392,PROD070,297,254.2
POITEM04641,PO01393,PROD463,271,440.81
POITEM04642,PO01393,PROD246,370,775.74
POITEM04643,PO01393,PROD393,310,401.11
POITEM04644,PO01393,PROD173,235,28.86
POITEM04645,PO01393,PROD011,140,767.67
POITEM04646,PO01393,PROD375,61,655.65
POITEM04647,PO01393,PROD478,135,587.74
POITEM04648,PO01394,PROD301,61,125.66
POITEM04649,PO01394,PROD200,338,324.44
POITEM04650,PO01394,PROD419,480,312.82
POITEM04651,PO01395,PROD201,107,148.93
POITEM04652,PO01396,PROD027,237,397.54
POITEM04653,PO01397,PROD084,453,725.26
POITEM04654,PO01397,PROD428,129,556.07
POITEM04655,PO01397,PROD395,246,236.19
POITEM04656,PO01397,PROD473,281,234.57
POITEM04657,PO01398,PROD063,53,535.5
POITEM04658,PO01398,PROD092,314,301.04
POITEM04659,PO01399,PROD253,389,512.2
POITEM04660,PO01399,PROD195,400,419.18
POITEM04661,PO01400,PROD006,244,708.02
POITEM04662,PO01400,PROD001,315,776.99
POITEM04663,PO01400,PROD066,461,101.43
POITEM04664,PO01400,PROD088,237,814.29
POITEM04665,PO01400,PROD332,416,72.5
POITEM04666,PO01401,PROD435,120,605.54
POITEM04667,PO01401,PROD149,20,129.76
POITEM04668,PO01402,PROD257,420,218.67
POITEM04669,PO01402,PROD327,166,77.16
POITEM04670,PO01402,PROD387,236,540.68
POITEM04671,PO01402,PROD021,479,371.88
POITEM04672,PO01402,PROD216,194,103.05
POITEM04673,PO01403,PROD338,457,512.58
POITEM04674,PO01403,PROD391,296,689.07
POITEM04675,PO01404,PROD357,119,656.13
POITEM04676,PO01404,PROD140,377,695.21
POITEM04677,PO01404,PROD309,111,467.42
POITEM04678,PO01404,PROD364,23,28.18
POITEM04679,PO01405,PROD257,33,218.67
POITEM04680,PO01405,PROD242,351,478.65
POITEM04681,PO01406,PROD168,479,579.64
POITEM04682,PO01406,PROD248,217,696.53
POITEM04683,PO01406,PROD362,474,488.97
POITEM04684,PO01406,PROD356,186,53.56
POITEM04685,PO01407,PROD383,234,361.93
POITEM04686,PO01407,PROD489,167,628.21
POITEM04687,PO01408,PROD114,197,206.92
POITEM04688,PO01408,PROD067,255,768.19
POITEM04689,PO01408,PROD077,209,418.0
POITEM04690,PO01408,PROD089,29,454.84
POITEM04691,PO01409,PROD202,211,554.67
POITEM04692,PO01409,PROD157,394,65.99
POITEM04693,PO01409,PROD386,409,321.18
POITEM04694,PO01409,PROD123,21,256.49
POITEM04695,PO01409,PROD355,312,245.42
POITEM04696,PO01409,PROD409,163,295.02
POITEM04697,PO01410,PROD228,357,683.56
POITEM04698,PO01410,PROD119,237,65.49
POITEM04699,PO01410,PROD051,236,320.72
POITEM04700,PO01410,PROD147,110,333.32
POITEM04701,PO01410,PROD395,94,236.19
POITEM04702,PO01410,PROD292,433,238.58
POITEM04703,PO01410,PROD078,356,794.47
POITEM04704,PO01411,PROD078,266,794.47
POITEM04705,PO01411,PROD413,55,431.16
POITEM04706,PO01411,PROD349,51,753.18
POITEM04707,PO01411,PROD495,45,56.14
POITEM04708,PO01411,PROD258,93,268.33
POITEM04709,PO01411,PROD031,150,825.69
POITEM04710,PO01412,PROD336,142,771.31
POITEM04711,PO01412,PROD301,326,125.66
POITEM04712,PO01413,PROD387,145,540.68
POITEM04713,PO01413,PROD408,278,677.22
POITEM04714,PO01413,PROD314,120,834.65
POITEM04715,PO01413,PROD393,390,401.11
POITEM04716,PO01413,PROD104,120,322.97
POITEM04717,PO01414,PROD263,302,750.8
POITEM04718,PO01414,PROD108,388,22.43
POITEM04719,PO01415,PROD492,388,804.82
POITEM04720,PO01415,PROD230,242,393.11
POITEM04721,PO01415,PROD108,295,22.43
POITEM04722,PO01415,PROD286,72,584.6
POITEM04723,PO01415,PROD446,486,112.46
POITEM04724,PO01416,PROD171,271,619.21
POITEM04725,PO01416,PROD020,433,496.51
POITEM04726,PO01417,PROD500,395,482.22
POITEM04727,PO01417,PROD252,343,755.34
POITEM04728,PO01417,PROD120,204,125.97
POITEM04729,PO01418,PROD013,284,731.42
POITEM04730,PO01418,PROD193,150,285.63
POITEM04731,PO01418,PROD483,492,367.42
POITEM04732,PO01419,PROD476,110,797.37
POITEM04733,PO01419,PROD107,324,604.75
POITEM04734,PO01419,PROD149,485,129.76
POITEM04735,PO01420,PROD369,359,496.21
POITEM04736,PO01420,PROD079,343,812.58
POITEM04737,PO01420,PROD210,242,734.75
POITEM04738,PO01421,PROD380,416,583.27
POITEM04739,PO01421,PROD228,295,683.56
POITEM04740,PO01421,PROD413,456,431.16
POITEM04741,PO01422,PROD360,266,13.82
POITEM04742,PO01422,PROD309,58,467.42
POITEM04743,PO01423,PROD184,155,29.32
POITEM04744,PO01423,PROD334,484,631.9
POITEM04745,PO01423,PROD296,240,629.34
POITEM04746,PO01423,PROD225,276,739.73
POITEM04747,PO01424,PROD355,362,245.42
POITEM04748,PO01424,PROD249,237,494.03
POITEM04749,PO01424,PROD144,100,669.01
POITEM04750,PO01424,PROD022,151,164.43
POITEM04751,PO01425,PROD124,304,413.86
POITEM04752,PO01425,PROD078,374,794.47
POITEM04753,PO01425,PROD144,261,669.01
POITEM04754,PO01426,PROD271,419,642.62
POITEM04755,PO01426,PROD275,330,345.37
POITEM04756,PO01426,PROD141,76,718.98
POITEM04757,PO01427,PROD298,141,152.63
POITEM04758,PO01427,PROD155,206,109.64
POITEM04759,PO01427,PROD011,261,767.67
POITEM04760,PO01427,PROD205,113,280.15
POITEM04761,PO01428,PROD392,358,844.63
POITEM04762,PO01428,PROD076,378,128.14
POITEM04763,PO01428,PROD414,287,649.94
POITEM04764,PO01428,PROD204,185,103.04
POITEM04765,PO01429,PROD476,451,797.37
POITEM04766,PO01429,PROD347,136,47.53
POITEM04767,PO01429,PROD362,280,488.97
POITEM04768,PO01429,PROD154,351,783.77
POITEM04769,PO01430,PROD468,371,340.28
POITEM04770,PO01430,PROD262,497,46.35
POITEM04771,PO01430,PROD220,378,441.05
POITEM04772,PO01430,PROD223,311,123.48
POITEM04773,PO01430,PROD461,102,132.57
POITEM04774,PO01431,PROD447,335,494.28
POITEM04775,PO01431,PROD137,34,614.65
POITEM04776,PO01432,PROD250,211,549.69
POITEM04777,PO01433,PROD121,450,517.69
POITEM04778,PO01433,PROD196,170,763.76
POITEM04779,PO01434,PROD310,253,658.21
POITEM04780,PO01434,PROD326,92,44.1
POITEM04781,PO01434,PROD228,96,683.56
POITEM04782,PO01435,PROD446,365,112.46
POITEM04783,PO01435,PROD465,63,567.0
POITEM04784,PO01435,PROD194,407,504.89
POITEM04785,PO01435,PROD374,185,166.06
POITEM04786,PO01436,PROD076,255,128.14
POITEM04787,PO01436,PROD255,416,68.92
POITEM04788,PO01436,PROD006,206,708.02
POITEM04789,PO01436,PROD070,399,254.2
POITEM04790,PO01437,PROD241,144,619.62
POITEM04791,PO01437,PROD392,458,844.63
POITEM04792,PO01437,PROD458,295,353.85
POITEM04793,PO01437,PROD355,374,245.42
POITEM04794,PO01437,PROD224,39,36.63
POITEM04795,PO01437,PROD356,479,53.56
POITEM04796,PO01437,PROD289,183,433.32
POITEM04797,PO01438,PROD194,324,504.89
POITEM04798,PO01438,PROD333,366,267.79
POITEM04799,PO01439,PROD457,409,725.46
POITEM04800,PO01439,PROD447,473,494.28
POITEM04801,PO01439,PROD037,39,675.52
POITEM04802,PO01439,PROD080,274,528.13
POITEM04803,PO01440,PROD351,198,221.94
POITEM04804,PO01440,PROD042,207,146.76
POITEM04805,PO01441,PROD458,100,353.85
POITEM04806,PO01441,PROD339,462,635.93
POITEM04807,PO01442,PROD174,175,34.33
POITEM04808,PO01442,PROD094,400,119.15
POITEM04809,PO01442,PROD109,294,173.24
POITEM04810,PO01442,PROD093,334,388.15
POITEM04811,PO01442,PROD066,178,101.43
POITEM04812,PO01442,PROD050,163,794.2
POITEM04813,PO01443,PROD192,248,840.18
POITEM04814,PO01443,PROD336,225,771.31
POITEM04815,PO01443,PROD044,308,408.18
POITEM04816,PO01443,PROD466,327,726.78
POITEM04817,PO01444,PROD283,242,484.15
POITEM04818,PO01444,PROD041,318,696.65
POITEM04819,PO01444,PROD163,187,835.86
POITEM04820,PO01445,PROD307,382,168.22
POITEM04821,PO01445,PROD190,53,716.67
POITEM04822,PO01446,PROD414,268,649.94
POITEM04823,PO01446,PROD072,169,760.5
POITEM04824,PO01446,PROD266,41,691.86
POITEM04825,PO01446,PROD437,380,656.13
POITEM04826,PO01447,PROD352,426,807.92
POITEM04827,PO01447,PROD193,327,285.63
POITEM04828,PO01447,PROD296,137,629.34
POITEM04829,PO01448,PROD068,245,804.13
POITEM04830,PO01448,PROD280,475,561.08
POITEM04831,PO01449,PROD296,23,629.34
POITEM04832,PO01449,PROD493,419,163.56
POITEM04833,PO01449,PROD481,348,490.69
POITEM04834,PO01449,PROD121,115,517.69
POITEM04835,PO01450,PROD039,44,328.0
POITEM04836,PO01450,PROD258,184,268.33
POITEM04837,PO01450,PROD184,216,29.32
POITEM04838,PO01451,PROD335,47,290.45
POITEM04839,PO01451,PROD210,154,734.75
POITEM04840,PO01452,PROD216,333,103.05
POITEM04841,PO01452,PROD167,499,587.07
POITEM04842,PO01452,PROD135,302,585.93
POITEM04843,PO01453,PROD448,298,776.39
POITEM04844,PO01453,PROD124,444,413.86
POITEM04845,PO01454,PROD036,115,500.54
POITEM04846,PO01454,PROD319,483,39.15
POITEM04847,PO01454,PROD395,275,236.19
POITEM04848,PO01455,PROD272,135,456.22
POITEM04849,PO01455,PROD242,34,478.65
POITEM04850,PO01455,PROD019,459,121.47
POITEM04851,PO01455,PROD173,422,28.86
POITEM04852,PO01455,PROD205,494,280.15
POITEM04853,PO01455,PROD195,392,419.18
POITEM04854,PO01455,PROD079,44,812.58
POITEM04855,PO01456,PROD333,340,267.79
POITEM04856,PO01456,PROD159,220,783.19
POITEM04857,PO01456,PROD140,466,695.21
POITEM04858,PO01457,PROD431,364,243.6
POITEM04859,PO01457,PROD456,418,490.07
POITEM04860,PO01457,PROD465,391,567.0
POITEM04861,PO01457,PROD400,133,523.63
POITEM04862,PO01458,PROD192,448,840.18
POITEM04863,PO01458,PROD441,48,314.89
POITEM04864,PO01458,PROD193,453,285.63
POITEM04865,PO01458,PROD222,444,237.21
POITEM04866,PO01459,PROD011,210,767.67
POITEM04867,PO01459,PROD428,376,556.07
POITEM04868,PO01459,PROD262,254,46.35
POITEM04869,PO01459,PROD437,239,656.13
POITEM04870,PO01459,PROD185,188,38.46
POITEM04871,PO01459,PROD330,268,374.25
POITEM04872,PO01460,PROD299,269,408.79
POITEM04873,PO01460,PROD050,156,794.2
POITEM04874,PO01460,PROD475,135,349.43
POITEM04875,PO01460,PROD309,256,467.42
POITEM04876,PO01460,PROD158,97,660.16
POITEM04877,PO01461,PROD043,310,432.93
POITEM04878,PO01461,PROD356,394,53.56
POITEM04879,PO01461,PROD405,495,42.4
POITEM04880,PO01461,PROD393,497,401.11
POITEM04881,PO01461,PROD398,218,652.23
POITEM04882,PO01462,PROD255,465,68.92
POITEM04883,PO01462,PROD037,177,675.52
POITEM04884,PO01462,PROD466,115,726.78
POITEM04885,PO01462,PROD392,148,844.63
POITEM04886,PO01462,PROD394,365,789.05
POITEM04887,PO01463,PROD417,243,638.19
POITEM04888,PO01463,PROD324,351,214.11
POITEM04889,PO01463,PROD298,233,152.63
POITEM04890,PO01463,PROD026,410,429.06
POITEM04891,PO01463,PROD067,364,768.19
POITEM04892,PO01464,PROD324,302,214.11
POITEM04893,PO01464,PROD478,75,587.74
POITEM04894,PO01465,PROD125,209,569.18
POITEM04895,PO01465,PROD051,103,320.72
POITEM04896,PO01465,PROD135,147,585.93
POITEM04897,PO01466,PROD410,397,65.45
POITEM04898,PO01466,PROD101,471,328.38
