shipment_item_id,shipment_id,product_id,quantity
SHIPITEM08083,SHIP02700,PROD173,93
SHIPITEM08084,SHIP02700,PROD143,72
SHIPITEM08085,SHIP02700,PROD402,52
SHIPITEM08086,SHIP02701,PROD214,69
SHIPITEM08087,SHIP02701,PROD393,54
SHIPITEM08088,SHIP02701,PROD359,81
SHIPITEM08089,SHIP02702,PROD353,61
SHIPITEM08090,SHIP02702,PROD339,45
SHIPITEM08091,SHIP02703,PROD294,106
SHIPITEM08092,SHIP02703,PROD360,25
SHIPITEM08093,SHIP02703,PROD297,120
SHIPITEM08094,SHIP02703,PROD185,14
SHIPITEM08095,SHIP02703,PROD446,135
SHIPITEM08096,SHIP02704,PROD377,33
SHIPITEM08097,SHIP02705,PROD310,8
SHIPITEM08098,SHIP02706,PROD360,51
SHIPITEM08099,SHIP02707,PROD153,57
SHIPITEM08100,SHIP02707,PROD218,59
SHIPITEM08101,SHIP02708,PROD276,78
SHIPITEM08102,SHIP02708,PROD355,6
SHIPITEM08103,SHIP02708,PROD374,75
SHIPITEM08104,SHIP02709,PROD127,116
SHIPITEM08105,SHIP02710,PROD441,14
SHIPITEM08106,SHIP02710,PROD345,90
SHIPITEM08107,SHIP02711,PROD488,35
SHIPITEM08108,SHIP02711,PROD297,62
SHIPITEM08109,SHIP02711,PROD293,16
SHIPITEM08110,SHIP02711,PROD205,116
SHIPITEM08111,SHIP02712,PROD064,12
SHIPITEM08112,SHIP02712,PROD115,44
SHIPITEM08113,SHIP02712,PROD010,135
SHIPITEM08114,SHIP02712,PROD382,127
SHIPITEM08115,SHIP02712,PROD258,140
SHIPITEM08116,SHIP02713,PROD137,84
SHIPITEM08117,SHIP02714,PROD173,99
SHIPITEM08118,SHIP02714,PROD099,23
SHIPITEM08119,SHIP02715,PROD284,24
SHIPITEM08120,SHIP02715,PROD261,68
SHIPITEM08121,SHIP02715,PROD066,35
SHIPITEM08122,SHIP02715,PROD074,118
SHIPITEM08123,SHIP02716,PROD065,144
SHIPITEM08124,SHIP02717,PROD054,81
SHIPITEM08125,SHIP02717,PROD308,6
SHIPITEM08126,SHIP02717,PROD172,138
SHIPITEM08127,SHIP02717,PROD312,126
SHIPITEM08128,SHIP02718,PROD105,118
SHIPITEM08129,SHIP02718,PROD131,12
SHIPITEM08130,SHIP02718,PROD212,99
SHIPITEM08131,SHIP02719,PROD344,77
SHIPITEM08132,SHIP02719,PROD137,20
SHIPITEM08133,SHIP02719,PROD058,49
SHIPITEM08134,SHIP02720,PROD413,49
SHIPITEM08135,SHIP02721,PROD429,105
SHIPITEM08136,SHIP02721,PROD146,25
SHIPITEM08137,SHIP02721,PROD361,147
SHIPITEM08138,SHIP02722,PROD410,79
SHIPITEM08139,SHIP02722,PROD112,54
SHIPITEM08140,SHIP02722,PROD289,126
SHIPITEM08141,SHIP02722,PROD257,125
SHIPITEM08142,SHIP02722,PROD277,37
SHIPITEM08143,SHIP02723,PROD324,22
SHIPITEM08144,SHIP02724,PROD360,128
SHIPITEM08145,SHIP02725,PROD329,47
SHIPITEM08146,SHIP02725,PROD246,9
SHIPITEM08147,SHIP02726,PROD430,30
SHIPITEM08148,SHIP02726,PROD417,145
SHIPITEM08149,SHIP02726,PROD276,43
SHIPITEM08150,SHIP02727,PROD496,40
SHIPITEM08151,SHIP02728,PROD285,65
SHIPITEM08152,SHIP02728,PROD331,50
SHIPITEM08153,SHIP02729,PROD331,98
SHIPITEM08154,SHIP02729,PROD357,112
SHIPITEM08155,SHIP02729,PROD142,147
SHIPITEM08156,SHIP02730,PROD159,129
SHIPITEM08157,SHIP02730,PROD210,6
SHIPITEM08158,SHIP02730,PROD488,75
SHIPITEM08159,SHIP02730,PROD285,25
SHIPITEM08160,SHIP02730,PROD436,29
SHIPITEM08161,SHIP02731,PROD174,39
SHIPITEM08162,SHIP02731,PROD161,26
SHIPITEM08163,SHIP02731,PROD102,142
SHIPITEM08164,SHIP02732,PROD070,138
SHIPITEM08165,SHIP02732,PROD495,147
SHIPITEM08166,SHIP02732,PROD148,17
SHIPITEM08167,SHIP02732,PROD426,120
SHIPITEM08168,SHIP02732,PROD202,142
SHIPITEM08169,SHIP02732,PROD129,142
SHIPITEM08170,SHIP02733,PROD407,65
SHIPITEM08171,SHIP02733,PROD238,10
SHIPITEM08172,SHIP02733,PROD253,148
SHIPITEM08173,SHIP02734,PROD093,42
SHIPITEM08174,SHIP02734,PROD270,35
SHIPITEM08175,SHIP02735,PROD061,55
SHIPITEM08176,SHIP02735,PROD442,73
SHIPITEM08177,SHIP02735,PROD180,139
SHIPITEM08178,SHIP02735,PROD476,83
SHIPITEM08179,SHIP02735,PROD077,36
SHIPITEM08180,SHIP02736,PROD121,46
SHIPITEM08181,SHIP02736,PROD065,89
SHIPITEM08182,SHIP02736,PROD452,119
SHIPITEM08183,SHIP02736,PROD442,28
SHIPITEM08184,SHIP02737,PROD182,107
SHIPITEM08185,SHIP02737,PROD022,83
SHIPITEM08186,SHIP02738,PROD255,62
SHIPITEM08187,SHIP02739,PROD453,34
SHIPITEM08188,SHIP02739,PROD246,79
SHIPITEM08189,SHIP02740,PROD020,120
SHIPITEM08190,SHIP02740,PROD427,140
SHIPITEM08191,SHIP02740,PROD105,72
SHIPITEM08192,SHIP02741,PROD369,109
SHIPITEM08193,SHIP02741,PROD471,124
SHIPITEM08194,SHIP02742,PROD384,30
SHIPITEM08195,SHIP02742,PROD145,49
SHIPITEM08196,SHIP02742,PROD062,58
SHIPITEM08197,SHIP02742,PROD360,52
SHIPITEM08198,SHIP02742,PROD107,50
SHIPITEM08199,SHIP02743,PROD253,141
SHIPITEM08200,SHIP02743,PROD399,14
SHIPITEM08201,SHIP02743,PROD341,15
SHIPITEM08202,SHIP02744,PROD059,101
SHIPITEM08203,SHIP02744,PROD185,108
SHIPITEM08204,SHIP02745,PROD265,20
SHIPITEM08205,SHIP02745,PROD270,21
SHIPITEM08206,SHIP02745,PROD341,14
SHIPITEM08207,SHIP02746,PROD252,141
SHIPITEM08208,SHIP02746,PROD398,52
SHIPITEM08209,SHIP02746,PROD106,17
SHIPITEM08210,SHIP02746,PROD135,75
SHIPITEM08211,SHIP02747,PROD109,55
SHIPITEM08212,SHIP02747,PROD066,20
SHIPITEM08213,SHIP02747,PROD379,96
SHIPITEM08214,SHIP02747,PROD210,111
SHIPITEM08215,SHIP02747,PROD325,43
SHIPITEM08216,SHIP02747,PROD203,96
SHIPITEM08217,SHIP02748,PROD438,29
SHIPITEM08218,SHIP02748,PROD478,73
SHIPITEM08219,SHIP02748,PROD105,84
SHIPITEM08220,SHIP02748,PROD245,45
SHIPITEM08221,SHIP02748,PROD013,142
SHIPITEM08222,SHIP02749,PROD459,28
SHIPITEM08223,SHIP02749,PROD109,114
SHIPITEM08224,SHIP02750,PROD459,15
SHIPITEM08225,SHIP02750,PROD339,32
SHIPITEM08226,SHIP02751,PROD088,105
SHIPITEM08227,SHIP02751,PROD449,40
SHIPITEM08228,SHIP02752,PROD028,64
SHIPITEM08229,SHIP02752,PROD475,42
SHIPITEM08230,SHIP02752,PROD152,140
SHIPITEM08231,SHIP02752,PROD184,40
SHIPITEM08232,SHIP02753,PROD414,136
SHIPITEM08233,SHIP02754,PROD208,146
SHIPITEM08234,SHIP02754,PROD320,100
SHIPITEM08235,SHIP02754,PROD299,136
SHIPITEM08236,SHIP02754,PROD356,54
SHIPITEM08237,SHIP02755,PROD053,12
SHIPITEM08238,SHIP02755,PROD389,142
SHIPITEM08239,SHIP02756,PROD238,144
SHIPITEM08240,SHIP02756,PROD087,145
SHIPITEM08241,SHIP02757,PROD487,88
SHIPITEM08242,SHIP02757,PROD290,63
SHIPITEM08243,SHIP02757,PROD189,76
SHIPITEM08244,SHIP02758,PROD107,139
SHIPITEM08245,SHIP02758,PROD424,98
SHIPITEM08246,SHIP02758,PROD451,48
SHIPITEM08247,SHIP02759,PROD470,19
SHIPITEM08248,SHIP02759,PROD366,99
SHIPITEM08249,SHIP02759,PROD041,93
SHIPITEM08250,SHIP02760,PROD366,48
SHIPITEM08251,SHIP02760,PROD144,68
SHIPITEM08252,SHIP02760,PROD095,75
SHIPITEM08253,SHIP02761,PROD212,135
SHIPITEM08254,SHIP02761,PROD354,142
SHIPITEM08255,SHIP02761,PROD466,59
SHIPITEM08256,SHIP02761,PROD085,101
SHIPITEM08257,SHIP02762,PROD166,96
SHIPITEM08258,SHIP02762,PROD367,109
SHIPITEM08259,SHIP02762,PROD142,6
SHIPITEM08260,SHIP02763,PROD319,101
SHIPITEM08261,SHIP02763,PROD253,71
SHIPITEM08262,SHIP02763,PROD099,21
SHIPITEM08263,SHIP02763,PROD295,127
SHIPITEM08264,SHIP02764,PROD321,91
SHIPITEM08265,SHIP02764,PROD376,124
SHIPITEM08266,SHIP02765,PROD136,49
SHIPITEM08267,SHIP02765,PROD298,5
SHIPITEM08268,SHIP02765,PROD050,17
SHIPITEM08269,SHIP02766,PROD195,128
SHIPITEM08270,SHIP02766,PROD193,12
SHIPITEM08271,SHIP02766,PROD100,50
SHIPITEM08272,SHIP02767,PROD266,21
SHIPITEM08273,SHIP02767,PROD244,43
SHIPITEM08274,SHIP02767,PROD015,116
SHIPITEM08275,SHIP02767,PROD289,111
SHIPITEM08276,SHIP02768,PROD284,57
SHIPITEM08277,SHIP02768,PROD070,125
SHIPITEM08278,SHIP02768,PROD111,130
SHIPITEM08279,SHIP02769,PROD472,128
SHIPITEM08280,SHIP02769,PROD409,23
SHIPITEM08281,SHIP02769,PROD082,95
SHIPITEM08282,SHIP02770,PROD222,15
SHIPITEM08283,SHIP02770,PROD300,28
SHIPITEM08284,SHIP02771,PROD216,50
SHIPITEM08285,SHIP02771,PROD126,128
SHIPITEM08286,SHIP02771,PROD255,81
SHIPITEM08287,SHIP02771,PROD193,46
SHIPITEM08288,SHIP02771,PROD425,17
SHIPITEM08289,SHIP02772,PROD092,43
SHIPITEM08290,SHIP02772,PROD053,81
SHIPITEM08291,SHIP02772,PROD319,24
SHIPITEM08292,SHIP02772,PROD057,108
SHIPITEM08293,SHIP02772,PROD470,77
SHIPITEM08294,SHIP02773,PROD482,138
SHIPITEM08295,SHIP02773,PROD210,142
SHIPITEM08296,SHIP02774,PROD068,55
SHIPITEM08297,SHIP02775,PROD362,72
SHIPITEM08298,SHIP02775,PROD155,33
SHIPITEM08299,SHIP02775,PROD350,100
SHIPITEM08300,SHIP02775,PROD259,41
SHIPITEM08301,SHIP02775,PROD241,8
SHIPITEM08302,SHIP02775,PROD370,58
SHIPITEM08303,SHIP02776,PROD499,137
SHIPITEM08304,SHIP02776,PROD159,138
SHIPITEM08305,SHIP02777,PROD156,106
SHIPITEM08306,SHIP02777,PROD251,113
SHIPITEM08307,SHIP02777,PROD126,77
SHIPITEM08308,SHIP02777,PROD264,129
SHIPITEM08309,SHIP02777,PROD123,33
SHIPITEM08310,SHIP02778,PROD316,140
SHIPITEM08311,SHIP02779,PROD080,98
SHIPITEM08312,SHIP02779,PROD182,68
SHIPITEM08313,SHIP02780,PROD368,99
SHIPITEM08314,SHIP02780,PROD412,85
SHIPITEM08315,SHIP02780,PROD440,105
SHIPITEM08316,SHIP02780,PROD351,6
SHIPITEM08317,SHIP02781,PROD091,40
SHIPITEM08318,SHIP02781,PROD098,86
SHIPITEM08319,SHIP02781,PROD104,32
SHIPITEM08320,SHIP02781,PROD266,112
SHIPITEM08321,SHIP02781,PROD298,36
SHIPITEM08322,SHIP02782,PROD278,31
SHIPITEM08323,SHIP02782,PROD491,51
SHIPITEM08324,SHIP02782,PROD116,40
SHIPITEM08325,SHIP02783,PROD131,26
SHIPITEM08326,SHIP02783,PROD418,54
SHIPITEM08327,SHIP02784,PROD382,124
SHIPITEM08328,SHIP02784,PROD024,27
SHIPITEM08329,SHIP02784,PROD441,96
SHIPITEM08330,SHIP02784,PROD201,27
SHIPITEM08331,SHIP02785,PROD430,145
SHIPITEM08332,SHIP02785,PROD361,103
SHIPITEM08333,SHIP02785,PROD364,51
SHIPITEM08334,SHIP02785,PROD393,33
SHIPITEM08335,SHIP02786,PROD259,134
SHIPITEM08336,SHIP02786,PROD241,22
SHIPITEM08337,SHIP02786,PROD474,54
SHIPITEM08338,SHIP02787,PROD049,33
SHIPITEM08339,SHIP02787,PROD432,33
SHIPITEM08340,SHIP02788,PROD405,144
SHIPITEM08341,SHIP02788,PROD236,82
SHIPITEM08342,SHIP02789,PROD252,64
SHIPITEM08343,SHIP02790,PROD494,95
SHIPITEM08344,SHIP02790,PROD457,145
SHIPITEM08345,SHIP02790,PROD268,141
SHIPITEM08346,SHIP02790,PROD197,50
SHIPITEM08347,SHIP02791,PROD407,73
SHIPITEM08348,SHIP02791,PROD093,86
SHIPITEM08349,SHIP02792,PROD321,29
SHIPITEM08350,SHIP02793,PROD486,58
SHIPITEM08351,SHIP02793,PROD369,93
SHIPITEM08352,SHIP02793,PROD427,143
SHIPITEM08353,SHIP02793,PROD122,87
SHIPITEM08354,SHIP02794,PROD068,50
SHIPITEM08355,SHIP02794,PROD446,94
SHIPITEM08356,SHIP02794,PROD455,56
SHIPITEM08357,SHIP02795,PROD159,145
SHIPITEM08358,SHIP02795,PROD268,42
SHIPITEM08359,SHIP02795,PROD074,71
SHIPITEM08360,SHIP02795,PROD457,28
SHIPITEM08361,SHIP02796,PROD009,28
SHIPITEM08362,SHIP02796,PROD338,15
SHIPITEM08363,SHIP02796,PROD229,27
SHIPITEM08364,SHIP02797,PROD114,30
SHIPITEM08365,SHIP02797,PROD298,138
SHIPITEM08366,SHIP02798,PROD359,76
SHIPITEM08367,SHIP02798,PROD321,78
SHIPITEM08368,SHIP02798,PROD255,57
SHIPITEM08369,SHIP02798,PROD493,49
SHIPITEM08370,SHIP02798,PROD196,42
SHIPITEM08371,SHIP02798,PROD330,55
SHIPITEM08372,SHIP02799,PROD084,43
SHIPITEM08373,SHIP02799,PROD457,145
SHIPITEM08374,SHIP02799,PROD098,67
SHIPITEM08375,SHIP02800,PROD294,18
SHIPITEM08376,SHIP02800,PROD391,112
SHIPITEM08377,SHIP02800,PROD475,149
SHIPITEM08378,SHIP02800,PROD288,81
SHIPITEM08379,SHIP02800,PROD278,74
SHIPITEM08380,SHIP02801,PROD071,59
SHIPITEM08381,SHIP02801,PROD040,115
SHIPITEM08382,SHIP02802,PROD191,49
SHIPITEM08383,SHIP02803,PROD302,46
SHIPITEM08384,SHIP02803,PROD222,98
SHIPITEM08385,SHIP02803,PROD126,101
SHIPITEM08386,SHIP02803,PROD268,117
SHIPITEM08387,SHIP02804,PROD233,86
SHIPITEM08388,SHIP02805,PROD111,99
SHIPITEM08389,SHIP02805,PROD017,22
SHIPITEM08390,SHIP02805,PROD264,22
SHIPITEM08391,SHIP02805,PROD056,63
SHIPITEM08392,SHIP02806,PROD171,33
SHIPITEM08393,SHIP02806,PROD283,32
SHIPITEM08394,SHIP02806,PROD323,69
SHIPITEM08395,SHIP02807,PROD388,40
SHIPITEM08396,SHIP02807,PROD406,69
SHIPITEM08397,SHIP02807,PROD328,74
SHIPITEM08398,SHIP02807,PROD370,22
SHIPITEM08399,SHIP02808,PROD099,97
SHIPITEM08400,SHIP02809,PROD101,135
SHIPITEM08401,SHIP02809,PROD289,122
SHIPITEM08402,SHIP02809,PROD009,91
SHIPITEM08403,SHIP02809,PROD226,116
SHIPITEM08404,SHIP02809,PROD100,85
SHIPITEM08405,SHIP02810,PROD431,80
SHIPITEM08406,SHIP02810,PROD048,6
SHIPITEM08407,SHIP02810,PROD401,80
SHIPITEM08408,SHIP02810,PROD089,15
SHIPITEM08409,SHIP02811,PROD351,131
SHIPITEM08410,SHIP02811,PROD058,95
SHIPITEM08411,SHIP02811,PROD315,12
SHIPITEM08412,SHIP02811,PROD492,43
SHIPITEM08413,SHIP02812,PROD125,21
SHIPITEM08414,SHIP02812,PROD284,118
SHIPITEM08415,SHIP02813,PROD359,110
SHIPITEM08416,SHIP02813,PROD182,51
SHIPITEM08417,SHIP02814,PROD498,123
SHIPITEM08418,SHIP02814,PROD231,146
SHIPITEM08419,SHIP02815,PROD327,103
SHIPITEM08420,SHIP02815,PROD377,120
SHIPITEM08421,SHIP02815,PROD445,57
SHIPITEM08422,SHIP02815,PROD270,57
SHIPITEM08423,SHIP02815,PROD381,118
SHIPITEM08424,SHIP02816,PROD270,120
SHIPITEM08425,SHIP02816,PROD103,48
SHIPITEM08426,SHIP02817,PROD034,105
SHIPITEM08427,SHIP02817,PROD412,99
SHIPITEM08428,SHIP02818,PROD168,143
SHIPITEM08429,SHIP02818,PROD036,42
SHIPITEM08430,SHIP02818,PROD241,117
SHIPITEM08431,SHIP02818,PROD485,64
SHIPITEM08432,SHIP02819,PROD096,30
SHIPITEM08433,SHIP02819,PROD059,129
SHIPITEM08434,SHIP02819,PROD157,39
SHIPITEM08435,SHIP02819,PROD084,27
SHIPITEM08436,SHIP02820,PROD067,40
SHIPITEM08437,SHIP02820,PROD113,43
SHIPITEM08438,SHIP02820,PROD357,70
SHIPITEM08439,SHIP02820,PROD429,38
SHIPITEM08440,SHIP02820,PROD227,135
SHIPITEM08441,SHIP02821,PROD379,19
SHIPITEM08442,SHIP02821,PROD413,117
SHIPITEM08443,SHIP02821,PROD073,35
SHIPITEM08444,SHIP02821,PROD319,49
SHIPITEM08445,SHIP02822,PROD081,59
SHIPITEM08446,SHIP02822,PROD400,8
SHIPITEM08447,SHIP02822,PROD174,5
SHIPITEM08448,SHIP02823,PROD413,77
SHIPITEM08449,SHIP02823,PROD076,144
SHIPITEM08450,SHIP02824,PROD143,20
SHIPITEM08451,SHIP02825,PROD426,144
SHIPITEM08452,SHIP02825,PROD230,142
SHIPITEM08453,SHIP02825,PROD446,119
SHIPITEM08454,SHIP02825,PROD145,19
SHIPITEM08455,SHIP02825,PROD324,96
SHIPITEM08456,SHIP02826,PROD024,51
SHIPITEM08457,SHIP02826,PROD184,89
SHIPITEM08458,SHIP02826,PROD240,44
SHIPITEM08459,SHIP02826,PROD380,69
SHIPITEM08460,SHIP02827,PROD360,46
SHIPITEM08461,SHIP02827,PROD292,55
SHIPITEM08462,SHIP02827,PROD266,55
SHIPITEM08463,SHIP02828,PROD179,47
SHIPITEM08464,SHIP02828,PROD106,137
SHIPITEM08465,SHIP02828,PROD465,51
SHIPITEM08466,SHIP02828,PROD341,60
SHIPITEM08467,SHIP02829,PROD259,101
SHIPITEM08468,SHIP02829,PROD213,48
SHIPITEM08469,SHIP02829,PROD365,106
SHIPITEM08470,SHIP02829,PROD056,78
SHIPITEM08471,SHIP02829,PROD485,94
SHIPITEM08472,SHIP02830,PROD235,138
SHIPITEM08473,SHIP02831,PROD115,146
SHIPITEM08474,SHIP02831,PROD336,82
SHIPITEM08475,SHIP02831,PROD407,129
SHIPITEM08476,SHIP02832,PROD094,47
SHIPITEM08477,SHIP02832,PROD421,129
SHIPITEM08478,SHIP02832,PROD409,72
SHIPITEM08479,SHIP02833,PROD435,18
SHIPITEM08480,SHIP02834,PROD341,99
SHIPITEM08481,SHIP02834,PROD084,99
SHIPITEM08482,SHIP02834,PROD407,62
SHIPITEM08483,SHIP02834,PROD440,102
SHIPITEM08484,SHIP02835,PROD409,123
SHIPITEM08485,SHIP02835,PROD403,65
SHIPITEM08486,SHIP02836,PROD366,118
SHIPITEM08487,SHIP02836,PROD275,37
SHIPITEM08488,SHIP02836,PROD174,111
SHIPITEM08489,SHIP02836,PROD231,5
SHIPITEM08490,SHIP02837,PROD441,149
SHIPITEM08491,SHIP02837,PROD400,12
SHIPITEM08492,SHIP02837,PROD014,103
SHIPITEM08493,SHIP02837,PROD217,117
SHIPITEM08494,SHIP02837,PROD100,8
SHIPITEM08495,SHIP02837,PROD177,39
SHIPITEM08496,SHIP02838,PROD170,139
SHIPITEM08497,SHIP02838,PROD024,30
SHIPITEM08498,SHIP02838,PROD451,9
SHIPITEM08499,SHIP02839,PROD223,50
SHIPITEM08500,SHIP02839,PROD492,37
SHIPITEM08501,SHIP02839,PROD488,109
SHIPITEM08502,SHIP02840,PROD407,140
SHIPITEM08503,SHIP02840,PROD057,112
SHIPITEM08504,SHIP02840,PROD488,84
SHIPITEM08505,SHIP02841,PROD117,45
SHIPITEM08506,SHIP02841,PROD143,30
SHIPITEM08507,SHIP02841,PROD044,101
SHIPITEM08508,SHIP02841,PROD266,143
SHIPITEM08509,SHIP02841,PROD056,107
SHIPITEM08510,SHIP02842,PROD167,111
SHIPITEM08511,SHIP02842,PROD435,23
SHIPITEM08512,SHIP02842,PROD110,57
SHIPITEM08513,SHIP02843,PROD264,102
SHIPITEM08514,SHIP02843,PROD232,132
SHIPITEM08515,SHIP02843,PROD270,125
SHIPITEM08516,SHIP02843,PROD409,123
SHIPITEM08517,SHIP02844,PROD349,55
SHIPITEM08518,SHIP02844,PROD300,46
SHIPITEM08519,SHIP02844,PROD125,7
SHIPITEM08520,SHIP02845,PROD187,43
SHIPITEM08521,SHIP02845,PROD436,146
SHIPITEM08522,SHIP02845,PROD247,87
SHIPITEM08523,SHIP02845,PROD110,149
SHIPITEM08524,SHIP02845,PROD045,26
SHIPITEM08525,SHIP02845,PROD198,108
SHIPITEM08526,SHIP02845,PROD310,22
SHIPITEM08527,SHIP02845,PROD190,96
SHIPITEM08528,SHIP02845,PROD221,144
SHIPITEM08529,SHIP02845,PROD479,43
SHIPITEM08530,SHIP02846,PROD463,114
SHIPITEM08531,SHIP02846,PROD006,115
SHIPITEM08532,SHIP02846,PROD121,124
SHIPITEM08533,SHIP02846,PROD411,88
SHIPITEM08534,SHIP02847,PROD478,130
SHIPITEM08535,SHIP02847,PROD245,121
SHIPITEM08536,SHIP02847,PROD118,120
SHIPITEM08537,SHIP02847,PROD113,57
SHIPITEM08538,SHIP02848,PROD370,88
SHIPITEM08539,SHIP02848,PROD098,125
SHIPITEM08540,SHIP02848,PROD208,77
SHIPITEM08541,SHIP02849,PROD267,91
SHIPITEM08542,SHIP02850,PROD095,80
SHIPITEM08543,SHIP02850,PROD188,84
SHIPITEM08544,SHIP02850,PROD244,63
SHIPITEM08545,SHIP02851,PROD445,53
SHIPITEM08546,SHIP02851,PROD080,69
SHIPITEM08547,SHIP02851,PROD492,31
SHIPITEM08548,SHIP02852,PROD296,32
SHIPITEM08549,SHIP02852,PROD315,25
SHIPITEM08550,SHIP02852,PROD343,112
SHIPITEM08551,SHIP02852,PROD475,133
SHIPITEM08552,SHIP02853,PROD050,130
SHIPITEM08553,SHIP02853,PROD442,98
SHIPITEM08554,SHIP02853,PROD463,114
SHIPITEM08555,SHIP02853,PROD122,77
SHIPITEM08556,SHIP02854,PROD194,47
SHIPITEM08557,SHIP02854,PROD255,56
SHIPITEM08558,SHIP02854,PROD311,148
SHIPITEM08559,SHIP02854,PROD450,77
SHIPITEM08560,SHIP02854,PROD239,44
SHIPITEM08561,SHIP02855,PROD204,98
SHIPITEM08562,SHIP02855,PROD491,78
SHIPITEM08563,SHIP02856,PROD380,62
SHIPITEM08564,SHIP02856,PROD015,139
SHIPITEM08565,SHIP02856,PROD460,8
SHIPITEM08566,SHIP02856,PROD453,30
SHIPITEM08567,SHIP02857,PROD459,79
SHIPITEM08568,SHIP02857,PROD132,108
SHIPITEM08569,SHIP02858,PROD293,63
SHIPITEM08570,SHIP02858,PROD229,92
SHIPITEM08571,SHIP02859,PROD251,16
SHIPITEM08572,SHIP02859,PROD384,56
SHIPITEM08573,SHIP02859,PROD157,63
SHIPITEM08574,SHIP02860,PROD078,15
SHIPITEM08575,SHIP02860,PROD270,110
SHIPITEM08576,SHIP02860,PROD107,141
SHIPITEM08577,SHIP02860,PROD428,71
SHIPITEM08578,SHIP02861,PROD164,88
SHIPITEM08579,SHIP02861,PROD047,103
SHIPITEM08580,SHIP02862,PROD419,83
SHIPITEM08581,SHIP02862,PROD122,150
SHIPITEM08582,SHIP02862,PROD001,40
SHIPITEM08583,SHIP02862,PROD120,15
SHIPITEM08584,SHIP02863,PROD097,17
SHIPITEM08585,SHIP02863,PROD335,57
SHIPITEM08586,SHIP02864,PROD278,90
SHIPITEM08587,SHIP02865,PROD383,79
SHIPITEM08588,SHIP02865,PROD084,62
SHIPITEM08589,SHIP02866,PROD008,78
SHIPITEM08590,SHIP02866,PROD364,145
SHIPITEM08591,SHIP02867,PROD450,97
SHIPITEM08592,SHIP02867,PROD393,97
SHIPITEM08593,SHIP02867,PROD476,112
SHIPITEM08594,SHIP02868,PROD462,107
SHIPITEM08595,SHIP02868,PROD100,94
SHIPITEM08596,SHIP02869,PROD175,124
SHIPITEM08597,SHIP02869,PROD245,127
SHIPITEM08598,SHIP02869,PROD158,99
SHIPITEM08599,SHIP02869,PROD126,112
SHIPITEM08600,SHIP02869,PROD154,80
SHIPITEM08601,SHIP02870,PROD101,102
SHIPITEM08602,SHIP02870,PROD079,19
SHIPITEM08603,SHIP02870,PROD417,76
SHIPITEM08604,SHIP02870,PROD299,66
SHIPITEM08605,SHIP02871,PROD407,35
SHIPITEM08606,SHIP02871,PROD047,121
SHIPITEM08607,SHIP02871,PROD079,7
SHIPITEM08608,SHIP02872,PROD216,147
SHIPITEM08609,SHIP02872,PROD391,77
SHIPITEM08610,SHIP02872,PROD180,56
SHIPITEM08611,SHIP02872,PROD014,53
SHIPITEM08612,SHIP02873,PROD055,120
SHIPITEM08613,SHIP02874,PROD282,110
SHIPITEM08614,SHIP02874,PROD084,144
SHIPITEM08615,SHIP02874,PROD248,30
SHIPITEM08616,SHIP02875,PROD215,129
SHIPITEM08617,SHIP02875,PROD148,69
SHIPITEM08618,SHIP02875,PROD075,62
SHIPITEM08619,SHIP02875,PROD028,124
SHIPITEM08620,SHIP02876,PROD416,83
SHIPITEM08621,SHIP02876,PROD244,38
SHIPITEM08622,SHIP02876,PROD252,98
SHIPITEM08623,SHIP02876,PROD261,35
SHIPITEM08624,SHIP02877,PROD174,128
SHIPITEM08625,SHIP02877,PROD334,148
SHIPITEM08626,SHIP02877,PROD258,118
SHIPITEM08627,SHIP02877,PROD280,24
SHIPITEM08628,SHIP02878,PROD341,121
SHIPITEM08629,SHIP02878,PROD252,92
SHIPITEM08630,SHIP02878,PROD440,60
SHIPITEM08631,SHIP02879,PROD479,127
SHIPITEM08632,SHIP02879,PROD401,15
SHIPITEM08633,SHIP02879,PROD240,115
SHIPITEM08634,SHIP02880,PROD306,94
SHIPITEM08635,SHIP02880,PROD371,26
SHIPITEM08636,SHIP02880,PROD190,91
SHIPITEM08637,SHIP02881,PROD475,43
SHIPITEM08638,SHIP02881,PROD078,116
SHIPITEM08639,SHIP02881,PROD283,43
SHIPITEM08640,SHIP02882,PROD209,110
SHIPITEM08641,SHIP02883,PROD286,83
SHIPITEM08642,SHIP02884,PROD188,100
SHIPITEM08643,SHIP02884,PROD163,23
SHIPITEM08644,SHIP02884,PROD140,33
SHIPITEM08645,SHIP02885,PROD400,99
SHIPITEM08646,SHIP02885,PROD298,136
SHIPITEM08647,SHIP02886,PROD048,94
SHIPITEM08648,SHIP02886,PROD497,117
SHIPITEM08649,SHIP02887,PROD216,83
SHIPITEM08650,SHIP02888,PROD498,52
SHIPITEM08651,SHIP02888,PROD207,59
SHIPITEM08652,SHIP02888,PROD225,5
SHIPITEM08653,SHIP02889,PROD495,110
SHIPITEM08654,SHIP02889,PROD151,81
SHIPITEM08655,SHIP02889,PROD113,76
SHIPITEM08656,SHIP02889,PROD376,62
SHIPITEM08657,SHIP02890,PROD007,134
SHIPITEM08658,SHIP02890,PROD355,126
SHIPITEM08659,SHIP02890,PROD286,114
SHIPITEM08660,SHIP02891,PROD388,74
SHIPITEM08661,SHIP02892,PROD249,106
SHIPITEM08662,SHIP02892,PROD062,41
SHIPITEM08663,SHIP02892,PROD381,148
SHIPITEM08664,SHIP02892,PROD188,82
