sales_order_id,customer_id,status,order_date,required_delivery,total_amount
SO02813,CUST00269,Shipped,2026-07-13,2026-07-24,121966.27
SO02814,CUST00978,Shipped,2026-04-14,2026-04-24,330326.01
SO02815,CUST00779,Cancelled,2025-11-26,2025-11-30,193605.14
SO02816,CUST00152,Shipped,2026-04-10,2026-04-23,38858.64
SO02817,CUST00884,Pending,2026-01-26,2026-02-03,204600.15
SO02818,CUST00366,Delivered,2026-07-11,2026-07-15,331801.57
SO02819,CUST00225,Delivered,2026-02-21,2026-02-24,167522.13
SO02820,CUST00632,Delivered,2026-07-04,2026-07-15,274728.15
SO02821,CUST00146,Processing,2026-01-29,2026-02-05,161422.48
SO02822,CUST00149,Cancelled,2026-01-01,2026-01-04,50216.29
SO02823,CUST00821,Cancelled,2025-11-18,2025-11-24,94633.38
SO02824,CUST00656,Cancelled,2026-01-16,2026-01-23,5615.4
SO02825,CUST00932,Shipped,2025-12-11,2025-12-24,237993.12
SO02826,CUST00346,Packed,2026-05-29,2026-06-01,172541.61
SO02827,CUST00314,Delivered,2025-09-27,2025-10-09,90701.41
SO02828,CUST00856,Cancelled,2025-11-11,2025-11-15,206485.71
SO02829,CUST00250,Processing,2025-09-25,2025-09-29,438078.88
SO02830,CUST00396,Pending,2026-05-22,2026-05-25,234657.96
SO02831,CUST00452,Processing,2025-10-16,2025-10-20,431447.5
SO02832,CUST00650,Delivered,2026-02-05,2026-02-08,189188.92
SO02833,CUST00912,Delivered,2025-09-05,2025-09-18,22006.62
SO02834,CUST00856,Delivered,2025-12-27,2026-01-07,425510.17
SO02835,CUST00667,Packed,2026-02-25,2026-03-11,133829.92
SO02836,CUST00467,Delivered,2025-12-23,2026-01-03,155897.87
SO02837,CUST00788,Packed,2025-12-06,2025-12-15,180068.32
SO02838,CUST00226,Delivered,2026-04-23,2026-05-08,197492.06
SO02839,CUST00329,Packed,2025-11-09,2025-11-13,158397.53
SO02840,CUST00366,Processing,2025-11-20,2025-11-24,348189.24
SO02841,CUST00753,Packed,2025-10-13,2025-10-19,382492.6
SO02842,CUST00916,Pending,2026-03-13,2026-03-18,208409.04
SO02843,CUST00680,Delivered,2026-05-24,2026-05-31,179026.76
SO02844,CUST00076,Pending,2026-06-25,2026-06-28,118212.42
SO02845,CUST00970,Delivered,2026-03-23,2026-03-28,707951.13
SO02846,CUST00808,Pending,2025-10-18,2025-10-21,419375.03
SO02847,CUST00972,Delivered,2026-06-05,2026-06-10,284738.54
SO02848,CUST00073,Delivered,2026-05-25,2026-06-06,211075.23
SO02849,CUST00658,Delivered,2026-05-21,2026-05-30,63152.18
SO02850,CUST00554,Delivered,2025-12-26,2026-01-08,72500.54
SO02851,CUST00228,Delivered,2026-04-28,2026-05-12,160437.68
SO02852,CUST00777,Packed,2026-07-01,2026-07-07,200121.12
SO02853,CUST00991,Delivered,2025-12-05,2025-12-09,427548.49
SO02854,CUST00513,Delivered,2025-11-29,2025-12-02,249461.23
SO02855,CUST00525,Delivered,2026-05-21,2026-05-26,23786.02
SO02856,CUST00595,Cancelled,2025-10-02,2025-10-06,109647.77
SO02857,CUST00184,Processing,2026-06-16,2026-06-21,173297.8
SO02858,CUST00767,Packed,2025-10-01,2025-10-06,182623.6
SO02859,CUST00601,Delivered,2025-11-18,2025-12-03,103847.88
SO02860,CUST00819,Delivered,2025-10-08,2025-10-14,221435.26
SO02861,CUST00836,Pending,2025-09-30,2025-10-15,21888.51
SO02862,CUST00210,Delivered,2026-03-07,2026-03-11,248853.17
SO02863,CUST00718,Cancelled,2025-12-07,2025-12-22,54176.13
SO02864,CUST00816,Delivered,2025-11-16,2025-11-21,32799.6
SO02865,CUST00719,Delivered,2026-06-11,2026-06-24,116847.84
SO02866,CUST00129,Shipped,2026-03-16,2026-03-24,92150.08
SO02867,CUST00302,Shipped,2026-01-29,2026-02-13,284321.01
SO02868,CUST00608,Delivered,2025-09-04,2025-09-10,97217.35
SO02869,CUST00287,Shipped,2025-11-03,2025-11-16,467351.26
SO02870,CUST00652,Packed,2026-05-02,2026-05-08,212053.43
SO02871,CUST00177,Pending,2026-04-05,2026-04-09,58333.98
SO02872,CUST00278,Delivered,2026-05-01,2026-05-13,177398.0
SO02873,CUST00791,Shipped,2025-11-07,2025-11-14,73832.4
SO02874,CUST00315,Delivered,2026-07-12,2026-07-22,228900.4
SO02875,CUST00957,Shipped,2025-10-28,2025-11-10,331936.22
SO02876,CUST00324,Delivered,2026-04-24,2026-05-09,324886.02
SO02877,CUST00046,Delivered,2025-10-16,2025-10-25,226371.6
SO02878,CUST00069,Delivered,2026-05-03,2026-05-10,391222.41
SO02879,CUST00905,Pending,2025-11-15,2025-11-28,286719.67
SO02880,CUST00763,Shipped,2026-06-19,2026-07-01,184104.72
SO02881,CUST00804,Packed,2026-01-05,2026-01-20,243917.3
SO02882,CUST00299,Shipped,2026-01-02,2026-01-17,94363.5
SO02883,CUST00821,Shipped,2025-09-05,2025-09-10,98180.7
SO02884,CUST00420,Processing,2026-01-26,2026-02-10,119743.92
SO02885,CUST00827,Delivered,2026-02-23,2026-03-03,113681.0
SO02886,CUST00222,Cancelled,2026-05-29,2026-06-03,124420.33
SO02887,CUST00017,Delivered,2026-03-04,2026-03-17,16770.15
SO02888,CUST00392,Delivered,2026-07-08,2026-07-16,126332.15
SO02889,CUST00519,Shipped,2026-01-20,2026-02-02,89202.39
SO02890,CUST00489,Shipped,2026-05-06,2026-05-18,208749.74
SO02891,CUST00554,Delivered,2025-12-14,2025-12-25,58712.34
SO02892,CUST00861,Delivered,2026-04-08,2026-04-20,348654.88
SO02893,CUST00031,Shipped,2026-01-06,2026-01-20,199051.95
SO02894,CUST00145,Delivered,2026-01-11,2026-01-21,311314.46
SO02895,CUST00055,Delivered,2025-12-15,2025-12-29,147119.28
SO02896,CUST00392,Shipped,2026-04-23,2026-05-03,97881.51
SO02897,CUST00165,Pending,2025-10-17,2025-11-01,145176.13
SO02898,CUST00033,Pending,2026-04-10,2026-04-15,114433.82
SO02899,CUST00001,Cancelled,2025-09-14,2025-09-26,262661.18
SO02900,CUST00310,Processing,2026-02-03,2026-02-09,365278.29
SO02901,CUST00575,Processing,2025-12-13,2025-12-16,37568.77
SO02902,CUST00477,Delivered,2025-11-28,2025-12-11,245284.57
SO02903,CUST00846,Processing,2026-03-20,2026-03-23,233865.11
SO02904,CUST00955,Delivered,2026-03-09,2026-03-21,5731.39
SO02905,CUST00843,Delivered,2025-10-18,2025-10-30,324989.71
SO02906,CUST00090,Cancelled,2026-05-25,2026-06-01,463153.09
SO02907,CUST00335,Delivered,2026-05-18,2026-05-22,16513.31
SO02908,CUST00284,Processing,2026-05-22,2026-06-03,184564.2
SO02909,CUST00195,Delivered,2025-12-27,2026-01-01,23135.84
SO02910,CUST00091,Shipped,2025-11-10,2025-11-22,452344.16
SO02911,CUST00480,Processing,2026-07-06,2026-07-09,38254.68
SO02912,CUST00999,Processing,2026-03-13,2026-03-24,234294.96
SO02913,CUST00561,Delivered,2026-06-18,2026-06-28,132558.36
SO02914,CUST00653,Delivered,2026-05-10,2026-05-15,223353.48
SO02915,CUST00657,Pending,2026-03-17,2026-03-23,327913.4
SO02916,CUST00816,Delivered,2025-11-03,2025-11-07,140412.15
SO02917,CUST00830,Delivered,2025-09-03,2025-09-16,310775.49
SO02918,CUST00020,Packed,2025-10-24,2025-11-04,93946.18
SO02919,CUST00234,Pending,2026-03-21,2026-03-28,146310.22
SO02920,CUST00788,Shipped,2025-10-11,2025-10-26,144856.48
SO02921,CUST00328,Delivered,2026-05-25,2026-06-03,269777.81
SO02922,CUST00826,Processing,2026-01-24,2026-01-27,367294.9
SO02923,CUST00708,Delivered,2026-01-16,2026-01-27,148094.42
SO02924,CUST00724,Pending,2026-07-18,2026-07-25,89035.71
SO02925,CUST00602,Delivered,2026-04-19,2026-04-25,173707.96
SO02926,CUST00422,Delivered,2026-03-06,2026-03-11,127708.75
SO02927,CUST00922,Delivered,2025-10-12,2025-10-19,186682.82
SO02928,CUST00323,Packed,2026-02-01,2026-02-15,181812.24
SO02929,CUST00968,Packed,2025-10-23,2025-10-29,317666.65
SO02930,CUST00431,Delivered,2026-01-25,2026-02-05,66149.3
SO02931,CUST00754,Delivered,2025-11-10,2025-11-15,179343.78
SO02932,CUST00301,Delivered,2025-12-07,2025-12-12,118155.34
SO02933,CUST00660,Processing,2026-07-03,2026-07-15,106978.0
SO02934,CUST00087,Processing,2026-01-20,2026-02-03,114132.78
SO02935,CUST00535,Delivered,2026-01-18,2026-02-02,194462.42
SO02936,CUST00612,Packed,2025-10-19,2025-10-31,89765.85
SO02937,CUST00069,Delivered,2026-04-11,2026-04-24,245735.86
SO02938,CUST00381,Delivered,2026-01-22,2026-01-26,298842.48
SO02939,CUST00763,Delivered,2025-09-20,2025-09-27,186040.55
SO02940,CUST00673,Processing,2026-07-03,2026-07-16,73308.92
SO02941,CUST00938,Processing,2026-01-07,2026-01-17,320729.95
SO02942,CUST00279,Shipped,2026-03-10,2026-03-14,78917.47
SO02943,CUST00564,Cancelled,2026-03-05,2026-03-19,177421.88
SO02944,CUST00107,Delivered,2025-12-18,2025-12-21,134844.89
SO02945,CUST00456,Processing,2025-12-19,2025-12-26,105647.5
SO02946,CUST00740,Cancelled,2025-09-17,2025-09-23,156335.37
SO02947,CUST00186,Shipped,2026-07-04,2026-07-08,225033.46
SO02948,CUST00242,Cancelled,2026-02-13,2026-02-28,70694.75
SO02949,CUST00557,Shipped,2026-03-11,2026-03-19,38202.87
SO02950,CUST00059,Delivered,2025-11-09,2025-11-24,284594.31
SO02951,CUST00199,Processing,2025-12-27,2026-01-07,172727.86
SO02952,CUST00007,Delivered,2026-01-30,2026-02-02,20253.51
SO02953,CUST00318,Shipped,2026-01-25,2026-01-28,32032.28
SO02954,CUST00385,Pending,2025-09-14,2025-09-20,121095.71
SO02955,CUST00200,Packed,2026-04-19,2026-04-26,198186.14
SO02956,CUST00528,Delivered,2026-04-10,2026-04-21,160931.04
SO02957,CUST00495,Pending,2025-11-11,2025-11-18,370100.65
SO02958,CUST00807,Shipped,2025-10-01,2025-10-09,147193.0
SO02959,CUST00144,Delivered,2025-12-28,2026-01-06,188866.73
SO02960,CUST00903,Packed,2025-10-12,2025-10-24,257817.2
SO02961,CUST00142,Delivered,2026-01-09,2026-01-20,63079.17
SO02962,CUST00552,Delivered,2026-01-03,2026-01-18,71357.57
SO02963,CUST00692,Delivered,2026-04-23,2026-05-05,140501.71
SO02964,CUST00064,Shipped,2026-02-27,2026-03-13,121532.48
SO02965,CUST00460,Delivered,2026-02-01,2026-02-13,335710.08
SO02966,CUST00645,Shipped,2025-10-24,2025-11-07,348854.76
SO02967,CUST00173,Packed,2025-09-03,2025-09-11,179840.23
SO02968,CUST00462,Processing,2025-12-09,2025-12-13,88879.24
SO02969,CUST00102,Packed,2025-12-20,2025-12-27,61745.42
SO02970,CUST00440,Delivered,2026-05-31,2026-06-14,97338.09
SO02971,CUST00507,Pending,2025-10-18,2025-10-26,243021.97
SO02972,CUST00980,Packed,2025-09-08,2025-09-14,53244.8
SO02973,CUST00918,Cancelled,2026-03-14,2026-03-17,126458.14
SO02974,CUST00646,Shipped,2026-07-07,2026-07-15,163780.21
SO02975,CUST00324,Shipped,2025-11-27,2025-12-06,291101.12
SO02976,CUST00255,Processing,2026-01-11,2026-01-23,273493.13
SO02977,CUST00089,Shipped,2026-04-06,2026-04-21,177835.57
SO02978,CUST00136,Shipped,2026-01-12,2026-01-21,234605.0
SO02979,CUST00188,Shipped,2025-10-28,2025-11-04,171878.8
SO02980,CUST00558,Shipped,2026-01-02,2026-01-16,192532.3
SO02981,CUST00200,Processing,2025-10-29,2025-11-13,181860.82
SO02982,CUST00653,Shipped,2026-05-24,2026-05-30,75849.7
SO02983,CUST00137,Delivered,2025-12-07,2025-12-14,187282.68
SO02984,CUST00080,Delivered,2026-03-21,2026-03-27,30833.0
SO02985,CUST00444,Delivered,2026-02-25,2026-03-08,80096.11
SO02986,CUST00007,Delivered,2026-01-16,2026-01-25,161526.21
SO02987,CUST00326,Delivered,2026-04-05,2026-04-09,396391.65
SO02988,CUST00613,Delivered,2025-11-04,2025-11-08,201127.75
SO02989,CUST00746,Cancelled,2025-12-12,2025-12-25,114004.9
SO02990,CUST00652,Shipped,2026-06-28,2026-07-07,285654.75
SO02991,CUST00167,Shipped,2026-02-10,2026-02-13,202263.5
SO02992,CUST00715,Shipped,2025-11-13,2025-11-26,468297.78
SO02993,CUST00312,Delivered,2025-10-07,2025-10-16,175476.72
SO02994,CUST00298,Processing,2026-05-28,2026-06-06,144595.79
SO02995,CUST00756,Delivered,2026-02-21,2026-02-24,212718.84
SO02996,CUST00267,Packed,2026-06-25,2026-07-09,212466.57
SO02997,CUST00168,Processing,2026-06-14,2026-06-29,201445.29
SO02998,CUST00282,Delivered,2026-05-15,2026-05-25,141867.27
SO02999,CUST00812,Delivered,2025-09-04,2025-09-08,216981.81
SO03000,CUST00928,Shipped,2026-03-11,2026-03-23,360676.06
